content_item_id,content_item_name,corr_ans_respdf,item_submitted_timestamp
3150016e-584a-474d-b4ee-c7ec886590cf,cq0306m2,3.0,2021-05-16 02:54:00
25b23f42-c5a2-462a-8be1-fa6f6aa941ab,cq0307m_10,1.0,2022-03-02 20:16:00
83c06f61-cb19-4a42-9888-3dc62cd08b8f,cq0308m2,2.0,2021-06-16 16:18:00
0e9a00bf-46b2-41e2-8cb1-bf400d4f077e,cq0309m3,4.0,2021-08-12 18:14:00
69f20101-4df9-4822-8f7c-1fe478807f90,cq0310m2,2.0,2021-06-21 03:49:00
fd607601-ed3e-46eb-95bb-456589cf2808,cq0311_10,2.0,2021-12-16 23:07:00
87af943c-0104-445f-95e5-489f4ed093e4,cq0312_10,2.0,2021-11-19 19:43:00
bbfc4e45-3c93-4277-a930-10fdab178b12,cq0313_10,5.0,2021-11-16 21:39:00
a4e77dde-3e4a-4108-b1e3-d06cdb04148a,cq0314m2,5.0,2021-09-06 21:48:00
94d563f0-e1a5-4fcf-a14b-01083d9ef3a5,cq0315_10,1.0,2022-05-02 15:15:00
4a6f9c29-6d06-4cb0-a610-ef6fe408ee02,cq0316_10,2.0,2021-11-19 04:22:00
2b28069d-c309-4048-b85c-05d822fc52db,cq0317_10,4.0,2022-12-01 21:22:00
a923ccfc-ddc2-4a1c-b8bc-c8fa5f55366c,cq0318m_10,1.0,2021-11-16 21:51:00
7edffd6a-a404-454b-9313-f411fc319295,cq0319m,2.0,2022-03-01 17:17:00
06d4629c-ccc0-49b3-94db-41f879b73710,cq0320_10,3.0,2021-06-21 03:49:00
a6093b94-23a1-4779-974b-453df38bd058,cq0321m,4.0,2022-07-01 12:25:00
68327555-4c8a-4ab6-8941-d923667903cb,cq0322m,5.0,2021-06-13 12:42:00
6427598e-865e-4f8f-8758-ff7443a91f25,cq0322m2,3.0,2022-09-02 01:02:00
288e3e83-1ce9-40ef-a903-4aac5ff9c66f,cq0323m2,5.0,2021-11-16 21:48:00
7b849364-df23-48b0-bf4c-8dfdba4267e2,cq0324_10,4.0,2021-08-18 03:35:00
fd2f8d1d-7478-4dcd-a21e-b4053cbcb27e,cq0325m,3.0,2021-06-28 05:55:00
b174c20d-54d7-4f41-a98a-47615fcd3e05,cq0325m2,1.0,2021-07-10 19:40:00
0498d02c-e8d7-47fd-85e4-f232da4d15ca,cq0326m,4.0,2021-04-22 18:58:00
55980f1e-40f5-4431-ac85-f8436773d244,cq0327_10,1.0,2021-10-07 00:54:00
d4fe507d-c23c-415a-9f17-46c7e320683e,cq0330m,3.0,2022-01-13 21:36:00
ce827bb2-922a-4fab-8b5c-eb56712893fe,cq0331_10,2.0,2021-05-15 21:52:00
51735c91-3e8e-4b90-a53a-caac9997d704,cq0332m2,2.0,2022-04-02 18:59:00
90819873-decd-4a87-b362-43261244c8be,cq0333m,1.0,2021-06-29 03:16:00
ad6e2b28-ee02-4a3f-92ad-3f1db502e098,cq0334_10,3.0,2022-04-02 22:11:00
23c8a9a6-f96d-46dd-adc9-d4f0849fdf00,cq0335_10,4.0,2021-08-18 03:48:00
37acb070-74d2-4d40-b00c-4e23f7b7c404,cq0336m_10,4.0,2021-04-23 18:16:00
e570762b-3174-449d-9b89-290e4df463ad,cq0337m,5.0,2021-06-26 17:27:00
ad8fef4c-25be-4fc9-912a-49f9ec3fbce5,cq0338_10,4.0,2021-09-03 00:58:00
2fab6ae0-0f34-47c5-9198-a55235c2576d,cq0338m_10,1.0,2021-06-08 01:15:00
00e0767c-ca30-491b-9fe7-9ca18ede62f7,cq0339_10,5.0,2021-09-06 22:04:00
27fdb9b7-c70a-41a8-a368-9269a5378127,cq0340_10,4.0,2021-11-16 22:01:00
3fb8cef3-5fdb-4a9f-9601-adafa823ef7b,cq0341_10,5.0,2021-05-25 23:28:00
e08196af-16d1-4364-adc1-fb4798fade60,cq0341m_10,1.0,2021-12-28 03:04:00
b7add2e5-a00f-4451-a4a3-eef5638ecfb7,cq0342m2,1.0,2021-05-17 20:27:00
3adcf938-b7db-4ac3-975b-eff5a0f03ded,cq0342m3,3.0,2022-01-24 02:22:00
a4fddb14-d2cd-4235-8853-0546ac8d4bf1,cq0343_10,1.0,2021-11-08 04:34:00
0ed39a95-550f-4db7-8fc0-6f212b0e7a7a,cq0343m_10,2.0,2021-07-09 02:43:00
6ee60014-17c8-4533-a84e-cb2bc6022b8e,cq0344_10,3.0,2022-10-01 20:15:00
609796b7-3ff4-424b-b189-8f3ef6a713e5,cq0345_10,1.0,2021-12-28 03:04:00
52ec0778-645e-463e-a672-b61bcb56bb2f,cq0346m3,4.0,2021-09-02 00:43:00
9aab7524-e355-494f-b09d-44e60ac357dd,cq0346m4,3.0,2021-09-26 22:11:00
bce95a79-0ed6-4475-932a-dff929d9888e,cq0347m2_10,3.0,2021-02-11 04:03:00
25799c14-56d6-443a-a000-888493392b4a,cq0347m_10,4.0,2021-05-19 02:08:00
c4ac1998-e07e-43f8-bcf4-30b673430d18,cq0349_10,2.0,2021-09-05 23:20:00
d6bac53e-342e-471a-9287-4e1290c5ce8e,cq0350_10,4.0,2021-11-16 22:01:00
2b055b26-474f-4da7-939d-98ce54f86a74,cq0351m,2.0,2021-02-06 03:35:00
ce6da993-2bc7-4ace-9b39-ff803cc757f0,cq0354_10,4.0,2021-07-20 07:06:00
62e33b24-373d-42cd-96af-65cb2f557dab,cq0355m,2.0,2021-08-09 01:43:00
17534953-738b-4323-8759-d14672f1ef37,cq0356m,4.0,2021-11-16 21:53:00
d1cd1d8d-1721-4203-aa9c-ddad5d4fa43a,cq0357_10,5.0,2021-11-16 21:27:00
07627f0f-9d9d-48be-90f4-a19efd2367ec,cq0358m,4.0,2021-10-15 21:56:00
9d32eaff-688c-49ea-9374-4222c8161b8c,cq0359m,3.0,2021-05-31 17:42:00
098447e7-de51-450e-94c5-b65cf5434da5,cq0360m_10,4.0,2021-07-05 00:43:00
391dc305-5b3e-4212-ab07-703902849843,cq0361m,2.0,2022-09-02 01:04:00
3aa9f419-66e3-40b2-8386-74b2390fbc7b,cq0362m2_10,4.0,2022-02-23 17:01:00
0a613673-b1ae-4bd4-a7be-4f42d42d2005,cq0362m_10,3.0,2021-07-05 00:40:00
2160fa3c-e6d3-4a45-87c3-4aabfbc8d333,cq0363m,4.0,2021-09-14 07:20:00
8711abd2-de85-4f82-b788-b5e759af23ea,cq0364_10,5.0,2021-05-26 01:18:00
5848f564-d034-4d80-971f-033b453fe722,cq0366_10,4.0,2021-10-01 15:08:00
643f3daf-ba81-4bf8-b6ed-9430736a8a03,cq0368m_10,2.0,2022-10-02 15:16:00
22aa4120-46a8-4864-bfad-4dbcdcde046b,cq0369_10,1.0,2021-08-06 21:49:00
2a3383ca-850c-4050-80a1-2d45276974a7,cq0370_10,1.0,2021-07-20 07:02:00
116a9287-28ee-4e31-a9d7-78615dce68c2,cq0371_10,5.0,2021-10-05 22:31:00
fb3cf59b-8678-4dd1-87ca-67f62bf972e4,cq0372_10,3.0,2021-12-18 06:21:00
f7255976-4b68-43cd-ba4e-020f6b987b3d,cq0373m2,4.0,2021-10-22 21:18:00
18404012-7b2b-4b2e-8bb8-f816f0746389,cq0375m2,3.0,2022-08-02 01:03:00
cc316581-afd7-49dc-a7f4-fa6e7159bffa,cq0376_10,3.0,2021-12-31 00:46:00
62bb8f51-6236-4421-920f-90e2d1886da5,cq0377_10,5.0,2021-11-17 21:05:00
eeb21cd1-7f3f-46e2-bb05-152e531c8561,cq0381_10,5.0,2021-11-10 20:35:00
69e88ab5-700f-4196-a948-8a186f205ec6,cq0382m2,1.0,2021-12-31 00:48:00
43b45fea-af96-42c5-ba96-1575298c99e3,cq0383_10,1.0,2021-06-13 22:31:00
d37b00f2-06bf-4b8b-9d20-d44753d2a521,cq0384m,2.0,2022-12-01 21:23:00
83819bc6-fb6e-4caa-812a-74d8a8600125,cq0386_10,4.0,2021-11-16 21:19:00
dec3d179-8b78-44e6-b898-dc9a300db977,cq0387_10,4.0,2022-04-02 18:53:00
3c387dad-ef2f-4d9c-9ebe-082c1b349348,cq0389_10,3.0,2022-01-24 15:59:00
7b4127b6-22d5-47c9-9a91-734d3702be61,cq0390_10,5.0,2021-10-05 22:24:00
31972a21-25e6-435a-965c-fc1e3fb48894,cq0391m2,4.0,2021-12-11 17:04:00
84009b7c-deb8-4113-8565-f1053d1e60c6,cq0392_10,2.0,2021-11-19 04:22:00
fea33e32-f32c-4396-89f1-6bd15b097722,cq0393m,4.0,2021-06-28 22:34:00
3361e310-5b87-4fd4-ac53-79b57a3df0b4,cq0394m,3.0,2021-05-17 12:58:00
ef730d93-05e5-4d70-8d3a-f26fd3bf88e3,cq0396_10,3.0,2022-03-02 14:07:00
3b5703df-5c9c-4596-b70b-b2e8cdb145ba,cq0397_10,1.0,2021-12-31 00:51:00
34ff6641-27fc-4dae-a149-4134bc4203c9,cq0398_10,1.0,2021-11-19 23:15:00
df44c5ab-ed84-437f-b60b-c8b7282fc07f,cq0399m,4.0,2021-05-13 16:42:00
d6457699-e6bb-4d71-abeb-d5cd90ceb4f2,cq0400_10,1.0,2021-11-19 16:23:00
21bbfc40-4fd2-4d97-bfb4-e61ea96372d9,cq0401_10,5.0,2021-08-18 13:04:00
3ea5cb46-bfa5-4d13-a40a-870fd25fe0fe,cq0402m2,3.0,2021-05-14 05:09:00
6a2c0da5-6b8f-4c4a-a286-6598057e667f,cq0402m3,4.0,2021-11-16 20:55:00
90db7f41-c93f-45f6-a7be-6cae73635f4e,cq0403m,1.0,2022-12-01 06:06:00
5543ef42-a8b1-4e98-b6d5-3486e88ed1cc,cq0407m_10,1.0,2022-10-02 20:33:00
24441d09-ac83-4cf4-9d9e-8fc270258ed4,cq0408m_10,4.0,2022-12-01 13:03:00
f61ba87b-c626-415e-81b2-8c6192c314e6,cq0409m_10,4.0,2022-12-01 13:03:00
71189d44-3539-4140-81b6-4c88bdf9a45e,cq0412_10,3.0,2022-10-02 20:31:00
c968a3f7-7df6-4369-a9d7-b6a18bb7a372,cq0413_10,2.0,2021-08-18 03:05:00
6271a92a-338c-481a-82d9-b223f3d02ddb,cq0414_10,3.0,2021-04-22 18:18:00
8d604ead-d6ee-4727-b25b-ebce291cd84d,cq0414m_10,4.0,2021-11-19 21:32:00
ad9861e6-a4c4-486e-a56b-2b2c36df0e45,cq0415m_10,3.0,2021-11-19 21:23:00
4428ca3a-af4c-46cf-bf3a-e02282301662,cq0419_10,1.0,2021-11-19 04:22:00
dbd09177-8375-451b-bffa-c8b5d745c5b4,cq0420m_10,2.0,2021-06-05 05:05:00
4601e0d5-7f1f-4cbd-a3b3-54219b215562,cq0421m_10,5.0,2021-06-05 05:05:00
8360b2cd-8bfe-4818-bf81-3fc7faa37080,cq0422m,3.0,2021-11-17 20:57:00
faa51428-1e85-4946-9d20-394364eed2c8,cq0423_10,4.0,2022-10-02 20:33:00
8c06463b-5d9f-40f3-be44-57c9090c9bef,cq0426m,5.0,2021-06-16 14:48:00
a6912473-47d9-4aa3-9ac1-4ac81456b8f1,cq0427_10,4.0,2021-11-16 21:50:00
efd4819b-d9b4-43b5-87b7-023cf4ffe2b1,cq0428m_10,3.0,2021-06-18 00:54:00
5692599f-59ef-461c-a4f1-44a65bae70e0,cq0431m,1.0,2021-09-05 23:20:00
54543f2f-e1a4-4166-aa59-7c84a49f5c39,cq0432m_10,4.0,2021-06-25 01:30:00
4cf457e1-0226-4bf5-8e14-cf93e383dbe5,cq0433_10,1.0,2022-02-16 02:39:00
4bccbf32-3d8b-4ece-9707-8a6194c10467,cq0436m_10,1.0,2021-06-25 01:31:00
0e84d22a-364c-4e3e-bc3f-10a50062d58c,cq0437m_10,2.0,2021-06-27 22:18:00
463be073-cb11-4620-b5d8-a515c6a2207e,cq0438m_10,4.0,2021-10-29 14:39:00
d07fdf09-3ff9-4123-a58c-b345cddcd446,cq0442_10,2.0,2021-07-05 00:41:00
08b8c1c4-df0f-4448-8e53-a94499d96c53,cq0442m_10,1.0,2021-12-27 00:04:00
460bc0fd-f149-471d-bd22-e4e14b6b6d4b,cq0444m_10,2.0,2021-05-17 03:06:00
4d3a2952-69b2-40ae-9235-75c3b55841a7,cq0445m_10,4.0,2021-09-14 07:31:00
4090a4ee-a860-4e9c-8316-9b131606e6b7,cq0448m2,4.0,2021-05-22 18:00:00
eb602fcc-e92f-404d-a941-df4fa5093c7d,cq0449_10,3.0,2021-05-17 00:39:00
8e37ac54-e4c5-45f2-a81d-bcf93be5f0e7,cq0450_10,4.0,2021-05-31 16:39:00
1e38420e-b17c-439c-823b-65691131374d,cq0451_10,5.0,2022-01-13 23:25:00
513e77e4-25eb-45a3-9ee0-72876fc295f4,cq0455m,1.0,2021-05-16 22:26:00
5c4faa6b-5d0c-4919-bc77-fbb025cb5172,cq0456m_10,4.0,2021-05-14 02:09:00
1ef1f49c-e0db-4f93-8938-e178bbaec77b,cq0457m3,3.0,2021-04-26 00:47:00
ce09d824-fb80-4665-a130-048150d29d86,cq0460m,3.0,2022-01-18 16:43:00
6fcae7c8-d3b7-4b48-8c49-0868303bc8ac,cq0462m_10,2.0,2021-10-21 19:14:00
be9022c3-12e3-4b3c-b34b-e4d4f0fca56a,cq0463_10,2.0,2022-07-01 12:37:00
033419b5-7b66-484c-add4-496d863b413d,cq0464_10,2.0,2021-12-26 23:57:00
8785bf10-7660-48a4-bd11-fc215b9e99fd,cq0465_10,4.0,2021-11-03 00:14:00
c5426003-5400-4ac3-860d-3f3d08573ab0,cq0468_10,5.0,2021-12-16 22:51:00
9500746d-d970-4f1b-a9ed-7764f4f5f062,cq0469m,4.0,2022-01-19 06:21:00
0808e321-efcb-4d90-8a91-8111409f52bc,cq0472m,1.0,2021-10-29 02:00:00
6fd0f6bf-2046-4cd5-96e2-e0379b4e22aa,cq0473_10,5.0,2021-09-03 16:17:00
00022e4c-3efc-4c6c-8d87-0af8d43955f5,cq0474_10,3.0,2021-11-19 22:04:00
5c48efa4-e114-4a83-a203-1750dc1ef452,cq0476_10,2.0,2021-12-13 04:40:00
8f33573f-9d23-43cc-ad24-5196a079e119,cq0477m,5.0,2021-07-15 17:55:00
8309f382-83ac-4511-b927-36486bf4c37b,cq0478_10,5.0,2021-08-10 14:40:00
682cefed-2199-464a-ba7b-0b6ad00d61e3,cq0479_10,4.0,2022-04-02 18:56:00
266f490f-e885-4265-8b1a-be61dca636ec,cq0480m_10,4.0,2021-06-11 03:55:00
d27c0db2-9a8c-4af8-a783-3856f496a43f,cq0481_10,2.0,2021-04-25 18:20:00
ea887d50-957e-4223-86a1-121bf11565f5,cq0483_10,3.0,2021-05-31 17:41:00
79a67783-0a8f-4c7a-9ec7-4287fc49c77b,cq0484m,4.0,2022-01-13 23:23:00
aad963ba-41f1-455a-a9ce-57fb9cc5a814,cq0486_10,5.0,2021-11-02 02:08:00
b85a3712-4621-4ade-96e2-4a8a4bb8e6e8,cq0487_10,2.0,2021-11-02 02:09:00
b2e78cf7-71a8-4660-bac7-68eb978f334c,cq0488_10,1.0,2021-01-11 04:00:00
1a118af1-4f36-483f-91b6-fac6d606959c,cq0490_10,3.0,2022-10-02 20:33:00
8ec968fd-f99a-446f-b6cc-1b0ffa39b745,cq0491_10,2.0,2022-01-28 03:36:00
b7c9e43a-c0c2-40f1-a25d-9bdc01adf3f4,cq0493m,3.0,2022-07-02 00:18:00
58a85d32-17ea-4022-ba35-549592cd0a2b,cq0495m,3.0,2021-03-27 14:09:00
228c0681-5a6b-46e0-b544-13b37607030b,cq0499_10,3.0,2021-10-01 15:07:00
f3209ecf-4e05-4d63-bf8e-167e5de09005,cq0501_10,4.0,2022-02-23 17:05:00
1e3c4c7a-3103-44a9-a425-cfcc11b3dd82,cq0502m,5.0,2021-06-08 01:06:00
09a6c92b-797c-4350-8b39-1a0dd7f8763f,cq0506_10,1.0,2022-01-19 06:23:00
e73f41b0-de8f-464b-a223-8f3da4badf9e,cq0508_10,3.0,2021-09-03 14:53:00
c66f1cb1-3aa2-47eb-a341-6ea62c91ecfd,cq0509m,3.0,2021-04-25 18:23:00
e38ed512-9f5c-479b-bf9e-89bbb071ff58,cq0510_10,5.0,2022-12-01 06:06:00
dd9ca932-770a-40d4-89be-196ed1767036,cq0511m,5.0,2021-08-11 20:25:00
6019d6a3-e775-41cf-849b-e3b4c5255089,cq0512_10,4.0,2022-10-02 20:33:00
7993a8cb-574f-4df1-8006-f5511beb73bd,cq0514_10,1.0,2021-12-27 00:01:00
2e006519-6102-4a80-9c17-aac2b70fa935,cq0515_10,1.0,2021-09-03 01:06:00
e7463e52-c994-45fd-acdd-87883dd88702,cq0516m2,2.0,2021-11-10 20:35:00
bb4a98b5-01df-4a40-ab54-41ba7b5dc613,cq0518m,4.0,2021-08-06 23:38:00
63a07497-b2a6-4745-b48a-daed6b86519c,cq0519_10,5.0,2021-07-14 16:27:00
fa70f6e1-38c8-493a-b29b-39794c839459,cq0520m,5.0,2021-10-24 23:48:00
7f15ae23-d8b8-47b3-9d04-343a1402ba0f,cq0521_10,2.0,2021-11-16 17:08:00
3e834d95-505e-4ce3-b2ab-b0d3e66d503d,cq0523m_10,5.0,2021-07-03 17:18:00
bb04df9f-5d80-4cfe-9b0b-5579ceb5fe0e,cq0525_10,3.0,2021-03-31 03:40:00
1bb15025-5bb4-48ca-84e9-8926b2fb5b78,cq0526_10,4.0,2021-10-07 00:57:00
2e1c856b-ed09-428f-9f41-2f5796ded4f0,cq0527m,1.0,2021-10-01 15:06:00
93057403-0634-412e-a77a-e6aee1814b7b,cq0530m,2.0,2021-05-17 20:31:00
5a1e213b-81b4-40a1-a616-e0cbb8285370,cq0533_10,3.0,2021-11-05 13:35:00
3ec2e3ff-d2e9-4d91-b9df-360cca4d734c,cq0534_10,3.0,2022-10-01 20:24:00
b8b3fd4e-f5ee-4f2a-8184-e06ae6ca276f,cq0535m,5.0,2021-10-23 12:50:00
c64855aa-2f78-487a-97e2-7e10113c7159,cq0536m,5.0,2021-08-05 21:53:00
9fe74ab9-fbde-4852-8b70-44cc0964c769,cq0536m2,4.0,2022-03-02 20:15:00
590183c3-29c3-418a-a906-7d9b88dbbc73,cq0537_10,4.0,2021-01-31 16:07:00
28c2c066-b1fb-4b1d-8173-ac7bea7d72e5,cq0538_10,5.0,2022-01-16 14:35:00
c2398e8e-49df-434a-9fc3-3156f710094d,cq0539m,2.0,2022-06-02 00:52:00
5dcb4568-296f-47e7-bb41-62ea0c259987,cq0541m2,3.0,2022-02-27 15:43:00
7192f22e-caa5-41e9-baff-a1dc9cf036a3,cq0542_10,4.0,2021-12-11 17:04:00
77c3f188-e081-4f7a-a5e3-d97f1daaf8d3,cq0544_10,4.0,2022-02-16 20:33:00
b0cea201-160b-4f2a-a666-c520046f84e8,cq0545m2,2.0,2022-01-28 04:44:00
4bf221cd-35bc-474d-a2e8-f22e400985a1,cq0546m,1.0,2021-10-21 19:13:00
5a88ab31-fc10-4111-8fd7-47cec821d576,cq0547_10,2.0,2021-10-07 01:01:00
6105f928-39a0-4d57-ba18-fdf5ea203ef9,cq0548_10,4.0,2021-10-07 01:01:00
d05b0e28-2b6d-4d53-baaa-d9e5a5e39ca9,cq0549_10,5.0,2021-06-20 20:52:00
252c5a4d-b6c6-4aad-95d8-7247d67fbd67,cq0550_10,3.0,2021-06-20 20:52:00
22c0b4c6-8862-47d3-b6ff-b86eb0b5ec4f,cq0551_10,2.0,2021-06-20 20:52:00
6741acd6-7350-4665-84b2-6fd4ac4262c4,cq0552m_10,5.0,2021-11-05 13:33:00
1d25109b-9811-40cb-a16c-f7db9fa7cc21,cq0553_10,2.0,2021-10-31 05:13:00
556f7358-e4a3-419f-b777-9d58503ed55f,cq0554m_10,3.0,2021-08-26 12:30:00
5edf7b81-ccd0-41b4-ba4b-3356bc898f50,cq0555m,3.0,2022-02-23 17:00:00
eae5f180-1428-42e7-9bfe-a5550113da61,cq0558_10,4.0,2021-09-17 02:23:00
89f705b0-d1a6-460a-a358-9325996a7da1,cq0559_10,1.0,2021-10-29 00:28:00
20df56a2-b123-458d-91fd-86696d10a532,cq0560m2,3.0,2021-09-03 01:07:00
65c38fe5-d810-4bc3-84f9-2eb0b43d6e6b,cq0561m,1.0,2022-07-02 00:22:00
ad1f4dc5-f18d-4536-9e1d-8a899491e6d2,cq0562_10,3.0,2021-03-27 14:01:00
847bbe72-2762-4d55-9e92-a5af8ad9fecb,cq0563_10,4.0,2022-09-02 13:07:00
5900f7f4-c775-4c32-ad25-fe028924847e,cq0564_10,4.0,2021-10-19 00:05:00
4e9f8fe3-38a4-4107-8eeb-9a86e17c1fdc,cq0565m,2.0,2021-11-06 21:18:00
792f932f-7fc1-4d0f-9bba-3b39872393e0,cq0567_10,5.0,2021-12-19 18:54:00
3c52b5ee-f51c-49f4-bddc-b69c45a50220,cq0568_10,4.0,2021-12-29 11:54:00
0bdc9ea0-4373-4a02-8e88-c929da1f06bc,cq0570m2,1.0,2021-10-23 12:50:00
d3437b02-491a-4c1d-9a15-4cec2f081c79,cq0571m,4.0,2022-02-27 15:45:00
5a88749a-6d59-4d4b-b135-0b0cfa58a658,cq0572_10,1.0,2021-06-21 18:10:00
ab60cf7c-e53c-4874-9f92-ef2da64a1f07,cq0573_10,1.0,2022-02-27 15:35:00
020ac5e9-69fb-45f6-956d-9cb35a33b949,cq0574_10,3.0,2022-01-16 14:51:00
66edb917-6453-4d2b-bd0d-0fbf0a2079d2,cq0576_10,5.0,2022-09-02 21:53:00
01afaca6-f860-427d-bdeb-3a8d514e5fbe,cq0579m_10,2.0,2021-12-27 00:05:00
d5b31d4c-7742-4f6c-86e6-c0e875c32f2e,cq0580m,4.0,2021-11-05 00:40:00
82ef53ef-cd76-4a50-a842-108f5110722a,cq0582_10,5.0,2021-10-05 02:50:00
d7c03e70-d226-456a-b6be-35cb0f8c22ac,cq0583_10,1.0,2021-11-18 10:48:00
77c0b529-9bbe-4eec-9c9c-44da6bb4d537,cq0584_10,1.0,2021-02-22 13:33:00
088c2206-0507-4408-829d-9500044a5847,cq0586_10,3.0,2021-12-13 04:39:00
ee4eca73-5ca8-40a8-a265-6788ae72b162,cq0588_10,1.0,2021-08-06 01:59:00
2fe251c8-40aa-4592-8f09-bc294e4562a1,cq0589m,2.0,2021-03-09 17:40:00
ed0602e1-5e28-469e-af69-17049f39b5d3,cq0590_10,3.0,2021-10-22 21:21:00
6a6eddd3-e627-4353-a574-929dec48073a,cq0591_10,1.0,2021-09-13 02:26:00
8af66f71-3219-4dd5-9e00-844f0bd2873c,cq0592m,4.0,2021-11-26 22:56:00
7e756b83-586c-4241-bf1b-3e02da195919,cq0593m_10,4.0,2022-10-02 17:30:00
791824ee-3481-47e9-ba76-f3d1b35132e9,cq0594_10,4.0,2021-11-05 00:38:00
06f438ad-64ea-4200-ba12-8c7d50536006,cq0595_10,3.0,2022-02-27 15:45:00
f1945777-e67c-4c42-90d2-ee4444f006ad,cq0596_10,4.0,2021-03-02 23:25:00
4c62f12b-ae6b-4909-87ff-a84466ab9a05,cq0597_10,2.0,2021-06-21 20:28:00
420b4328-62df-4647-a971-f7feadb31100,cq0598m2,3.0,2021-12-19 18:55:00
6900fd82-1206-49cc-8ff8-d361252975c2,cq0599_10,1.0,2021-10-15 21:54:00
75e16ce0-2c41-4b60-a902-48a83efc3128,cq0600m,3.0,2021-12-19 18:59:00
737e210d-73f2-47df-a135-86954b821335,cq0601m,2.0,2021-05-23 03:28:00
af9e3cb4-4813-48ba-b125-7cda20b504fc,cq0602m,3.0,2022-01-21 19:51:00
1f8132a8-5a87-4234-9a19-9b176090311a,cq0603m2,2.0,2021-10-13 05:13:00
c49c1e08-43d1-4c13-9b9f-96a8fb67d827,cq0604m,3.0,2021-07-29 01:28:00
6c1e0325-179d-4896-90dd-abfc02223b3b,cq0605_10,3.0,2022-02-23 17:07:00
a441322e-af7c-4c08-8206-0466cbefa945,cq0606_10,1.0,2021-10-08 03:56:00
a9a977af-4570-4f7f-957c-b283096c97f8,cq0607m_10,2.0,2022-04-02 22:11:00
19fa3a65-7a49-418d-9b8d-46d5270209de,cq0608_10,4.0,2021-12-13 14:05:00
26007817-f792-4797-93a5-2740529d8af8,cq0609m2,3.0,2021-09-03 16:17:00
6cbac47b-1ea8-41fb-afd7-750c500b3bb8,cq0611_10,5.0,2021-02-14 00:15:00
ed5a6678-fe7f-4f6f-852f-e5688a0e5c0e,cq0612m,2.0,2021-11-16 21:27:00
2e8e986c-77cb-4eba-a138-7e0ec37820ae,cq0613_10,4.0,2021-05-26 01:20:00
3fd92734-30e2-4692-bc07-bdbc9acccbd2,cq0614_10,1.0,2021-05-26 01:20:00
3d9f38b0-dfc1-4861-8878-e1dedf7eefb4,cq0615_10,2.0,2021-08-28 14:46:00
794b3d67-b893-4c78-be90-94454e01e35d,cq0620_10,4.0,2021-09-04 04:07:00
41d87563-fe54-4bd4-bd12-1884f33299fd,cq0621_10,1.0,2021-10-02 02:55:00
640628d1-c925-44cf-a01c-84083697dbe7,cq0622_10,2.0,2021-10-02 02:55:00
2e55e51c-73af-40ae-88bf-e1c984ce0f83,cq0623m_10,3.0,2022-02-14 05:12:00
198116d6-3d02-4e1e-b9bb-3bcd387e9ee5,cq0634_10,2.0,2021-06-18 00:59:00
bbe8c32e-d01d-4a79-8e5f-f23208d7c504,cq0635_10,2.0,2021-08-05 12:55:00
d48c6ce6-9ded-4db8-a033-7bed71dd8f5c,cq0636_10,5.0,2021-06-20 20:51:00
67d9be27-6ffe-4cb4-85e6-0a1bc3d0a809,cq0637m_10,5.0,2021-06-28 22:38:00
9eb4e41d-cf51-4256-961f-24b86f444501,cq0638_10,2.0,2021-06-22 21:59:00
53a92792-7ed8-4a57-88c6-3aa0e5ffce25,cq0642m,3.0,2021-04-22 18:12:00
1828a193-b4cb-4bec-9a8c-ceec24f2e06d,cq0643_10,3.0,2021-06-22 22:25:00
3a6842d7-6e9a-4f6a-8d5d-6419e0efee07,cq0643m_10,1.0,2021-07-16 23:35:00
6ed7bdbb-6846-4482-be45-488db6fd3f2d,cq0644m_10,4.0,2021-06-28 22:51:00
a81de8e2-3854-4333-bccf-605404d57cf9,cq0645m_10,2.0,2021-10-15 16:42:00
fde86c3a-5133-4828-81b4-dae1b1348c70,cq0649m2,1.0,2021-06-18 04:27:00
f8bc31c0-a289-4787-80a0-43fc91b1c5b6,cq0650_10,1.0,2021-11-19 14:28:00
757e94a8-2722-487d-b8a8-e3982149bf91,cq0652m,5.0,2021-09-13 01:28:00
6078767c-3790-445a-9829-96808608e6ee,cq0654_10,5.0,2021-05-28 19:51:00
82e6ba51-1f1e-4823-84c0-8dd25ed5c8ef,cq0655m,1.0,2021-11-22 02:51:00
e632fc7f-badf-48f5-af1c-e090aa926ce0,cq0656_10,5.0,2021-06-25 01:15:00
49346609-fcf9-4aff-bed6-5a9d3809d001,cq0657_10,5.0,2021-11-21 23:37:00
b4c84070-2e07-484f-86d6-c6b5b50eb64a,cq0658m2_10,1.0,2022-04-02 04:21:00
bb12307b-30c1-4a21-a0e7-9c8cdd7a7191,cq0658m_10,2.0,2021-05-23 17:45:00
dea2a77e-80db-4b2e-8a2a-5aee9bb65a2d,cq0659_10,2.0,2021-11-19 14:26:00
ba415f4f-63cb-4dc2-9640-31ab4ec5b1d7,cq0660_10,1.0,2021-11-03 00:18:00
9d38bd77-5a33-4ed3-8362-7aa4de24e545,cq0661_10,2.0,2021-11-03 00:18:00
79040d30-7df9-4dbb-b8f0-f96046ba4e17,cq0670_10,4.0,2021-05-30 23:38:00
07813b0f-f735-421f-8b21-6e6fd916c66f,cq0672_10,3.0,2021-05-30 23:32:00
74ed0c1a-50b8-4f6b-906c-658913408bc5,cq0673m,2.0,2022-09-02 21:47:00
