source_system	content_item_id	content_item_name	content_item_type	interaction_type_name	count_choices	correct_answer	difficulty	discrimination	guess	parent_item_id	parent_item_name	last_modified	asvab-2021-taxonomy.general_science	bio_biochem	bio_biochem.biology	bio_biochem.biology.reproduction	chem_phys	client_systems	comlex-1-discipline-taxonomy	comlex-1-organ-system-taxonomy	comlex-clinical-presentation	comlex-discipline	comlex_l1	comlex_l2	content-pool-tag	difficulty-tag	habitat	inbde-discipline	interaction-type-tag	nrpe_section	pance-organ-systems	psych_soc	systems-taxonomy	test-usmle-step-1-disciplines-taxonomy	test-usmle-step-1-disciplines-taxonomy.biostatistics	test-usmle-step-1-disciplines-taxonomy.gross_anatomy	test-usmle-step-1-organ-systems-taxonomy	usmle-step-1-disciplines-taxonomy	usmle-step-1-organ-systems-taxonomy	usmle-step-2-subspeciality-taxonomy
Atom	f9b24628-a8cf-445d-a762-45fe5ef0edb3	cq0117m_10	question	choice-interaction	5	2				941917a8-b400-46e5-aa18-2ba0380ffcea	cq0117m_10	2019-12-08 12:39:52							physiology	renal_urinary			comlex_l1		comlex_l1_qbank	hard	habitat	physiology	choice-interaction					physiology			renal_urinary	physiology	renal_urinary	renal_urinary
Atom	d9a49272-b3ab-4793-9b9f-36f1b655e1e5	cq0117m_10	question	choice-interaction	5	2				347bd67e-facf-4752-ac01-b8f31aa8deda	cq0117m_10	2021-05-21 10:26:18							physiology	renal_urinary			comlex_l1		comlex_l1_qbank	hard	habitat	physiology	choice-interaction					physiology			renal_urinary	physiology	renal_urinary	renal_urinary
Atom	e3a42a71-a4a6-4656-80bf-b6ddccbcc217	cq0119m	question	choice-interaction	5	3				b2854688-8667-4682-85cc-fd771c8f14ef	cq0119m	2019-12-07 12:38:47							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	832bfb7c-a33d-4177-9787-70fc950650b9	cq0119m	question	choice-interaction	5	3				c55d2d1d-6260-43b1-8955-9c83a7d0a3eb	cq0119m	2021-05-08 10:26:07							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	27314827-d343-43c8-bd33-0404a06c5f6d	cq0120_10	question	choice-interaction	5	4				19f6dd20-8c98-4b3f-8353-cbf030a3a963	cq0120_10	2019-12-07 12:39:02			nervous_system				histology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat	histology	choice-interaction							histology	nervous_system	histology	nervous_system	nervous_system
Atom	f261b9a1-d261-40aa-9746-55bb730d624b	cq0120_10	question	choice-interaction	5	4				51b5bfca-8a09-46b0-aa3a-29ed582a9131	cq0120_10	2021-05-22 10:25:30			nervous_system				histology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat	histology	choice-interaction							histology	nervous_system	histology	nervous_system	nervous_system
Atom	c01591ee-503d-4dbb-9b62-3bfec3a210af	cq0121m	question	choice-interaction	6	2				ccbba6c3-5669-46a8-9de0-2d32ee2ed633	cq0121m	2019-12-07 12:38:59							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	e621e69d-7758-482b-94e0-4b9431cc4f0a	cq0121m	question	choice-interaction	6	2				454f8f33-59ab-4a28-b10c-40a49f4da860	cq0121m	2021-05-20 10:26:49							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	5e9a5274-0900-4417-90b3-8eb3ca3ddf2e	cq0122m	question	choice-interaction	5	2				70c802b2-b176-4281-9dcb-1e3ecff731d4	cq0122m	2019-12-07 12:38:47							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	62fc0046-c59c-44fd-a3e1-3fec5f70bd23	cq0122m	question	choice-interaction	5	2				d45e0c43-1366-40bb-9fb3-2ca93a39e59c	cq0122m	2021-05-22 10:25:27							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	d238ae8e-b314-461d-b709-f0a5a6f431a2	cq0123_10	question	choice-interaction	5	2				962a0cac-c634-4533-ae7b-d21d87877c3b	cq0123_10	2019-12-07 12:38:51							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	093fa444-5c40-4f75-83c5-2795f8c5e579	cq0123_10	question	choice-interaction	5	2				b45b5d89-9fc6-431f-916b-248041f2fecb	cq0123_10	2021-05-20 10:27:34							immunology	general_principles			comlex_l1		comlex_l1_qbank	easy	habitat	immunology	choice-interaction	immunology	general_principles			immunology			general_principles	immunology	general_principles	general_principles
Atom	32c86e3a-7369-4bdb-b8f6-9507141d8302	cq0124m_10	question	choice-interaction	5	4				a68167dc-4727-465c-a0d8-35f259ea920c	cq0124m_10	2019-12-07 12:38:53							microbiology	general_principles			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction		general_principles			microbiology			general_principles	microbiology	general_principles	general_principles
Atom	f56f57fb-0336-452e-89c3-a7ed10c5942f	cq0124m_10	question	choice-interaction	5	4				736047f4-f176-4266-9172-792d00d8ecd9	cq0124m_10	2021-07-09 10:28:26							microbiology	general_principles			comlex_l1		comlex_l1_qbank	hard	habitat	microbiology	choice-interaction		general_principles			microbiology			general_principles	microbiology	general_principles	general_principles
Atom	e751b38a-8af9-4a66-ab7b-5dea15a2c1aa	cq0125_10	question	choice-interaction	5	5				1677347f-b4d4-449f-be18-f74b345a579d	cq0125_10	2019-12-07 12:38:59			cardiovascular_system			cardiovascular_system	pharmacology	cardiovascular_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				cardiovascular_system	pharmacology			cardiovascular_system	pharmacology	cardiovascular_system	cardiovascular_system
Atom	a8db31dc-56da-4170-af57-b8483a228db3	cq0125_10	question	choice-interaction	5	5				2431fd1c-692f-4b90-9ec8-f33d0359e43f	cq0125_10	2021-04-22 10:25:27			cardiovascular_system			cardiovascular_system	pharmacology	cardiovascular_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				cardiovascular_system	pharmacology			cardiovascular_system	pharmacology	cardiovascular_system	cardiovascular_system
Atom	8480a166-c7cb-4183-9846-7bce74f1f565	cq0126m	question	choice-interaction	5	1				1ff80677-131f-4e7e-8e06-975927e327aa	cq0126m	2019-12-07 12:39:10							pharmacology	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction		general_principles			pharmacology			general_principles	pharmacology	general_principles	general_principles
Atom	65c9b65c-4c4f-4d59-a3be-c228ac280931	cq0126m	question	choice-interaction	5	1				f4080b39-58e6-47bb-96be-92a44fc35726	cq0126m	2021-05-28 10:25:54							pharmacology	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction		general_principles			pharmacology			general_principles	pharmacology	general_principles	general_principles
Atom	202daca6-61d2-4359-840a-b3fd029745ba	cq0129m_10	question	choice-interaction	5	3				23df6431-04f5-4a55-bae0-d2f3db64f587	cq0129m_10	2019-12-07 12:38:41			nervous_system				pathophysiology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathophysiology			nervous_system	pathophysiology	nervous_system	nervous_system
Atom	701a7fd0-ff50-4612-a352-e52c5cc84424	cq0129m_10	question	choice-interaction	5	3				9dd05ba7-dc4a-4fa9-b8ad-1f206f378920	cq0129m_10	2021-07-02 10:26:03			nervous_system				pathophysiology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathophysiology			nervous_system	pathophysiology	nervous_system	nervous_system
Atom	c4634327-fde8-4c15-9935-f6d3b28938a8	cq0130m3	question	choice-interaction	5	1				8d9b5a6f-9b61-4665-b244-3259d7a81b29	cq0130m3	2019-12-07 12:38:57							pathology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	52345b9b-bb42-4d20-b944-c14f991fa32f	cq0130m3	question	choice-interaction	5	1				23b1cdd1-7af1-44e7-b16c-a1f45477ed62	cq0130m3	2021-05-22 10:25:26							pathology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	cc64e9ed-71ec-480d-9fd2-6ed6e93aee04	cq0131_10	question	choice-interaction	5	5				556f6dc7-ae1e-4214-9c8f-041b7bc85c35	cq0131_10	2019-12-07 12:38:50		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	9445886b-f90d-48ce-968e-cebe0f48218b	cq0131_10	question	choice-interaction	5	5				141a6e6f-8564-4bef-9d8a-5e0c900e220c	cq0131_10	2021-04-30 10:25:03		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	d3b8af9f-9453-4ca1-aaf0-1d9e68c7a8ce	cq0132_10	question	choice-interaction	5	4				f00eeff2-8a97-46e3-b8ef-5dcdd7f11725	cq0132_10	2019-12-07 12:38:42							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	76a51fce-ebfd-4c63-a5b3-f8b77423b32b	cq0132_10	question	choice-interaction	5	4				f4c30e73-6afc-4302-9ede-0a2a7c65c32e	cq0132_10	2021-05-22 10:25:20							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	deeda7c5-6ce0-4585-9aa2-6da2d5109e1c	cq0133_10	question	choice-interaction	5	2				f91e4f81-6c1d-44d8-949b-d1eb367e8c01	cq0133_10	2019-12-07 12:38:44							pharmacology	hematologic_lymphatic			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction					pharmacology			hematologic_lymphatic	pharmacology	hematologic_lymphatic	
Atom	a50530b2-c82c-4340-85ce-25f733c46c59	cq0133_10	question	choice-interaction	5	2				abed9e39-e6e9-4735-9435-56131549e11b	cq0133_10	2021-05-20 10:26:06							pharmacology	hematologic_lymphatic			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction					pharmacology			hematologic_lymphatic	pharmacology	hematologic_lymphatic	
Atom	4372bca8-9157-4b64-b042-f48354b37748	cq0134m_10	question	choice-interaction	5	3				2e607b34-9a65-45bc-87fd-77a74275f129	cq0134m_10	2019-12-08 12:39:53			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	4d355168-5b23-4dbe-8c1c-a93069b00fba	cq0134m_10	question	choice-interaction	5	3				5f3c112a-7b33-420c-b5ed-0003025f23b2	cq0134m_10	2021-05-22 10:25:20			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	8db9d698-4b0d-41bc-96e6-217a0f063591	cq0135m2	question	choice-interaction	5	2				7c3bef6c-1972-4feb-88d6-3c1985fb8ead	cq0135m2	2019-12-07 12:38:46			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	fa10913b-dc84-4406-9f85-1dc7d561ba94	cq0135m2	question	choice-interaction	5	2				1ace326b-bace-4b70-b377-b3962f6b8914	cq0135m2	2021-07-02 10:26:03			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	e44636c7-d703-458e-a107-5640389f238f	cq0136_10	question	choice-interaction	5	4				dc0463f0-0adb-4766-b9d3-454f5608b606	cq0136_10	2019-12-07 12:38:44							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	f903992d-6fb8-4800-b10e-65af7332300e	cq0136_10	question	choice-interaction	5	4				ab40d6a7-f542-427b-8de4-e4f4edb6c630	cq0136_10	2021-05-20 10:26:16							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	620637e9-8c50-4d37-966c-db4d25b815ff	cq0137m	question	choice-interaction	5	3				87015aae-d5b4-466a-91d0-2b9094f94abf	cq0137m	2019-12-07 12:38:44			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	56f3a33a-ac66-4d82-b29a-ff0539c0723b	cq0137m	question	choice-interaction	5	3				70a350ca-7d16-4693-9db5-1f5584188aa9	cq0137m	2021-05-27 10:25:41			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	210a71bd-65a1-440f-bb39-b51a7cfc049e	cq0139_10	question	choice-interaction	5	1				fe84bc01-c572-4b26-8fdb-03d625daccf9	cq0139_10	2019-12-07 12:38:59		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	cf69c236-11d3-4558-a90d-913b76e02e92	cq0139_10	question	choice-interaction	5	1				98b3b454-4d07-48f7-b39d-7dea0d271e28	cq0139_10	2021-05-20 10:25:22		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	1f441861-2886-46d6-9826-30248cf14aec	cq0141_10	question	choice-interaction	5	1				168b289b-7cac-4411-a978-aa144c650441	cq0141_10	2019-12-07 12:38:40		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	fd7a2a3e-5f9b-44e1-91d2-3c577e562ec0	cq0141_10	question	choice-interaction	5	1				b6c0841c-625f-46bd-af41-3a1f9b3944d1	cq0141_10	2021-07-27 10:27:16		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	0ecffd96-fe44-4b88-a644-5be382b7eb74	cq0142m	question	choice-interaction	5	1				c03dda67-9ab4-4b06-93c6-de6bd7ff6c95	cq0142m	2019-12-07 12:39:10		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	10fc97d0-fc09-4be6-8180-3668aa39a787	cq0142m	question	choice-interaction	5	1				e20d1aa0-c9b1-44bc-8460-a5c0aa39c280	cq0142m	2021-05-20 10:26:32		biochemistry			biochemistry		biochemistry	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	biochemistry	choice-interaction		general_principles			biochemistry			general_principles	biochemistry	general_principles	general_principles
Atom	d7cdb9bb-2a36-4456-aa06-d0bf34d8b3ce	cq0144m	question	choice-interaction	5	1				603b45eb-b135-45cb-9889-e3c7a85500d1	cq0144m	2019-12-07 12:39:08			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	53fa09e1-1d32-49d4-b8d8-a35c85d38145	cq0144m	question	choice-interaction	5	1				633c15f7-8df8-42b3-92e4-592937e85541	cq0144m	2021-04-22 10:25:38			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	8b858ec9-fa28-4eb0-aeb7-deaa9f6eb7f2	cq0144m	question	choice-interaction	5	1				7e05a6de-18d7-4c67-90e6-c9af81f082c9	cq0144m	2021-10-13 10:27:28			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	4823c7a3-d16e-4869-b075-9cbbf3ebe7b6	cq0147_10	question	choice-interaction	5	4				e7f01e20-34c1-4b19-a017-c7541a98a28f	cq0147_10	2020-02-04 11:20:00			endocrine_system			endocrine_system	pathophysiology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathophysiology			endocrine_system	pathophysiology	endocrine_system	endocrine_system
Atom	e9be2aa2-34d6-4cff-adbe-1b838a47fb9d	cq0147_10	question	choice-interaction	5	4				1d0885e2-e2c5-448b-8dd2-f5beff1c5016	cq0147_10	2021-05-20 10:25:20			endocrine_system			endocrine_system	pathophysiology	endocrine_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				endocrine_system	pathophysiology			endocrine_system	pathophysiology	endocrine_system	endocrine_system
Atom	cccda5fd-7904-4a03-9233-e017bb9ebfe0	cq0148m	question	choice-interaction	5	5				9e0119da-13c7-4060-aa07-f00786213c71	cq0148m	2019-12-07 12:39:04						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	2894a26f-ecb4-4aee-92ca-cb4526a340af	cq0148m	question	choice-interaction	5	5				9df22939-fcd6-47c9-bfaf-2c2badfee37f	cq0148m	2021-07-24 10:26:40						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	7a225413-c62f-4cbe-b723-ed57f20a6a33	cq0149_10	question	choice-interaction	5	1				176b9fd9-8853-4371-98a2-cf0ca9fb6573	cq0149_10	2019-12-07 12:38:51						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	c440ca1f-a9ae-44d5-a2d9-1696ec17d086	cq0149_10	question	choice-interaction	5	1				b9414c0f-eb2b-4e69-a7da-f786ab52673b	cq0149_10	2021-05-25 10:25:38						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	7bf18f3d-a7c2-4fa0-9ee6-059a1b903bf1	cq0150_10	question	choice-interaction	5	1				31f6fb79-97fc-45f4-bd8c-670c44926674	cq0150_10	2019-12-07 12:39:08						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	e656c52a-8cdd-4e20-88b1-4936fdd13f5b	cq0150_10	question	choice-interaction	5	1				84f1206c-c304-4070-b32d-21f12d94b1b2	cq0150_10	2021-04-25 10:24:39						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	98307708-15be-497d-9d15-60932d2fe663	cq0150_10	question	choice-interaction	5	1				b9bad77f-bb06-45d1-aa54-b89ebaa2b86a	cq0150_10	2021-05-20 10:26:29						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	11f157c0-3824-4be0-893c-bab75b7c75f1	cq0151_10	question	choice-interaction	5	4				1d0c7b02-00f1-4d06-91a7-3c4e9299c3bb	cq0151_10	2019-12-07 12:38:48							microbiology	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction		general_principles			microbiology			general_principles	microbiology	general_principles	general_principles
Atom	539177b5-d296-45eb-be4a-49e548dcb6c5	cq0151_10	question	choice-interaction	5	4				6a977ea5-d029-43b5-9dd9-e768328b2f37	cq0151_10	2021-04-25 10:24:58							microbiology	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction		general_principles			microbiology			general_principles	microbiology	general_principles	general_principles
Atom	64839240-e157-4c5c-a463-6a0af8bf3622	cq0151_10	question	choice-interaction	5	4				b7318979-cf6b-4da8-adad-72b9719dd69c	cq0151_10	2021-05-20 10:26:25							microbiology	general_principles			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction		general_principles			microbiology			general_principles	microbiology	general_principles	general_principles
Atom	cdab675a-8e8f-411a-bc8c-b37687d00a65	cq0153m	question	choice-interaction	5	1				147f0360-da0d-4eb8-af7c-151da376b416	cq0153m	2019-12-07 12:39:00						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	ef9c5ac5-5bfa-4df6-bb26-a6a2558dcbf9	cq0153m	question	choice-interaction	5	1				6e4d6d93-51c6-4d35-a593-5bfeab5ada05	cq0153m	2021-05-20 10:25:58						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	150ce44b-ef15-4b68-9e64-a3810f2b4a5d	cq0154m_10	question	choice-interaction	5	5				817ea050-745a-42f4-9db2-b960fb09ac14	cq0154m_10	2019-12-07 12:38:51						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	4968dd3a-355a-4ab1-a239-cd6fa89e1395	cq0154m_10	question	choice-interaction	5	5				1b54fc6c-b323-42ab-ba62-71f9a8434b62	cq0154m_10	2021-05-20 10:27:33						gastrointestinal	pathophysiology	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathophysiology			gastrointestinal	pathophysiology	gastrointestinal	gastrointestinal
Atom	94bd5415-135b-4f7c-911e-47d3c1251a96	cq0155_10	question	choice-interaction	5	4				8161ac2e-c5c8-42f4-9384-7b4eae5d9460	cq0155_10	2020-02-04 11:19:57			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	14ab69a5-d966-4350-b59d-da597853dc73	cq0155_10	question	choice-interaction	5	4				82cf6eb9-9154-4d22-b049-9cbad04ec457	cq0155_10	2021-05-20 10:25:31			endocrine_system			endocrine_system	pathology	endocrine_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				endocrine_system	pathology			endocrine_system	pathology	endocrine_system	endocrine_system
Atom	9bc8f67c-b993-4f5d-9af2-625173dc94c1	cq0156_10	question	choice-interaction	5	2				3c0a7a51-420d-4a31-a040-e8514e84910e	cq0156_10	2019-12-07 12:38:49						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	c2397e82-f7e4-4988-a279-95e6e66411e8	cq0156_10	question	choice-interaction	5	2				7288d5f0-78ee-4295-95cd-d41da406c661	cq0156_10	2021-05-20 10:26:08						gastrointestinal	pathology	gastrointestinal			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction	gastrointestinal			gastrointestinal	pathology			gastrointestinal	pathology	gastrointestinal	gastrointestinal
Atom	67a3c204-8d7b-4339-9199-b23380bfb163	cq0157_10	question	choice-interaction	5	4				9199d800-450b-4c8e-b8c1-6306874347f9	cq0157_10	2020-02-04 11:19:54				reproductive_system		reproductive_system	pathology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system	pathology				pathology	reproductive_system	
Atom	edfd0334-2785-460c-8d79-b3219da52257	cq0157_10	question	choice-interaction	5	4				8d72f25d-08eb-4b3a-8c37-729499b81dec	cq0157_10	2021-05-20 10:27:35				reproductive_system		reproductive_system	pathology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system	pathology				pathology	reproductive_system	
Atom	626dc13f-1f42-4156-9864-d29dd247c904	cq0158m_10	question	choice-interaction	5	1				8d7ac893-426f-45ea-a031-e99ff6135481	cq0158m_10	2019-12-07 12:38:57				reproductive_system		reproductive_system	pathology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system	pathology				pathology	reproductive_system	
Atom	139c6ca1-302c-4042-ab60-f044a1b10d58	cq0158m_10	question	choice-interaction	5	1				d36418b6-89d4-4853-8cc4-5beff43897bc	cq0158m_10	2021-05-20 10:26:49				reproductive_system		reproductive_system	pathology	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system	pathology				pathology	reproductive_system	
Atom	e3513dc3-47ef-449d-a7cd-8396964a8df2	cq0159_10	question	choice-interaction	5	5				651c1cb1-8e64-478c-8d2f-41776cb65401	cq0159_10	2019-12-07 12:38:39			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	1334cdaf-f9af-436d-bd4b-edd4a1734c96	cq0159_10	question	choice-interaction	5	5				a69aec22-febb-4ac5-9821-1fe45f6e31ba	cq0159_10	2021-05-20 10:25:46			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
